geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon
36061017100,171,017100,1017100,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),2262383.01448,6578.84264098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3j98-75ic_xviz,40.787980340894045,-73.97950019084273
36061017200,172,017200,1017200,1,Manhattan,East Harlem (South),MN1101,E,MN11,MN11 East Harlem (CD 11 Equivalent),1912754.75565,5797.26396924,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-g72p~gusd~2fb7,40.79431681043914,-73.94510853033462
36061017300,173,017300,1017300,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),1921881.19268,5735.89530142,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kdck.su7h.c8it,40.788114387616915,-73.97099770135488
36061017401,174.01,017401,1017401,1,Manhattan,East Harlem (South),MN1101,E,MN11,MN11 East Harlem (CD 11 Equivalent),1086203.70933,4175.33030196,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qmev.v23m_ha9k,40.794806150186375,-73.94800083507934
36061017402,174.02,017402,1017402,1,Manhattan,East Harlem (South),MN1101,E,MN11,MN11 East Harlem (CD 11 Equivalent),547579.126726,3109.68354092,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ywbs-tr83~iety,40.79668445095444,-73.94684656772735
36061017500,175,017500,1017500,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),2318094.02317,6483.80365379,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qzwh.h976_9dgv,40.79056360395233,-73.97785710670786
36061017700,177,017700,1017700,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),1878929.74708,5688.50157024,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-c7gd.ae6v~kay2,40.7903511943537,-73.96964945998393
36061018000,180,018000,1018000,1,Manhattan,East Harlem (North),MN1102,E,MN11,MN11 East Harlem (CD 11 Equivalent),2287541.25701,6055.91400604,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-q43t.a435-3es3,40.795290108215944,-73.93873598705056
36061018100,181,018100,1018100,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),1489902.89327,5253.87795421,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-28z9~kezj.ua26,40.792317876689474,-73.96792726533441
36061018400,184,018400,1018400,1,Manhattan,East Harlem (North),MN1102,E,MN11,MN11 East Harlem (CD 11 Equivalent),1903568.41942,5771.87402807,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-87ry-xrpx~j3jt,40.79893379605058,-73.94547546883656
36061018600,186,018600,1018600,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),1311722.34247,4621.74084584,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nwc3-fna7.vfj5,40.79936930298213,-73.94930879273663
36061018700,187,018700,1018700,1,Manhattan,Upper West Side-Manhattan Valley,MN0703,I,MN07,MN07 Upper West Side (CD 7 Approximation),2323892.25423,6534.41136082,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hdpf_xaze_6pey,40.7984656618483,-73.97286079167418
36061019300,193,019300,1019300,1,Manhattan,Upper West Side-Manhattan Valley,MN0703,E,MN07,MN07 Upper West Side (CD 7 Approximation),1892879.09789,5716.00503994,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-dir8~adbe_5n4m,40.800484059247765,-73.96179176634084
36061019600,196,019600,1019600,1,Manhattan,East Harlem (North),MN1102,I,MN11,MN11 East Harlem (CD 11 Equivalent),1902453.31241,5776.73946275,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wcre~nfvv_7b4w,40.80285318274651,-73.93861815335873
36061019702,197.02,019702,1019702,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),509562.318471,3204.62094558,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3jin_yb65-irvb,40.802058418191045,-73.95797142482992
36061019900,199,019900,1019900,1,Manhattan,Morningside Heights,MN0901,I,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2406577.23755,6655.70798973,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-i8mc.3dxf_db2e,40.805979440700575,-73.96692625076047
36061020600,206,020600,1020600,1,Manhattan,East Harlem (North),MN1102,E,MN11,MN11 East Harlem (CD 11 Equivalent),1602693.85997,5176.87308007,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n3nr~jd8i_dfg2,40.80825856436868,-73.93839665649162
36061020701,207.01,020701,1020701,1,Manhattan,Morningside Heights,MN0901,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),508167.888204,2984.71727731,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4qat~e5ka-kk6j,40.80943429945711,-73.9577615530565
36061020800,208,020800,1020800,1,Manhattan,Harlem (North),MN1002,I,MN10,MN10 Harlem (CD 10 Equivalent),1599291.60112,5174.63965039,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ii9b_8zfi_i7zp,40.809842286407545,-73.94209054852824
36061021303,213.03,021303,1021303,1,Manhattan,Manhattanville-West Harlem,MN0902,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1643103.36977,7255.90349988,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-i46b_3iau-kysj,40.81541493792254,-73.95304545429889
36061021500,215,021500,1021500,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),750635.025742,5034.43196557,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-i7iz.w347_ij68,40.81356803396534,-73.94944878474956
36061021703,217.03,021703,1021703,1,Manhattan,Manhattanville-West Harlem,MN0902,I,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),3384698.56828,9422.07597661,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-j39b_ikym~bged,40.81703373593704,-73.94969574321907
36061021800,218,021800,1021800,1,Manhattan,Harlem (South),MN1001,E,MN10,MN10 Harlem (CD 10 Equivalent),1958684.85723,5775.54814653,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-46uv_idsz.5tz6,40.802820368006,-73.95237431425004
36061022000,220,022000,1022000,1,Manhattan,Harlem (South),MN1001,I,MN10,MN10 Harlem (CD 10 Equivalent),1882647.55467,5691.51581119,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vwh6_kszb-nsch,40.80560964976101,-73.95020996065716
36061022102,221.02,022102,1022102,1,Manhattan,Harlem (North),MN1002,I,MN10,MN10 Harlem (CD 10 Equivalent),1065533.71813,4893.83982817,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jm63-vkib-bpqa,40.818773640410996,-73.94596314145015
36061022200,222,022200,1022200,1,Manhattan,Harlem (South),MN1001,I,MN10,MN10 Harlem (CD 10 Equivalent),1953119.68039,5772.83230285,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kq3e-gkxs-qw4q,40.80824162786272,-73.94869008953836
36061022301,223.01,022301,1022301,1,Manhattan,Manhattanville-West Harlem,MN0902,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2058402.27802,8733.01449502,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9ibv~qj2p-i7qx,40.82192702037405,-73.95716395443569
36061022400,224,022400,1022400,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),2099457.9541,6182.38942395,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n9pp.82ar~ju4f,40.81185109285892,-73.94693995024822
36061022600,226,022600,1022600,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),1642680.48658,5681.12205901,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-f7vy.6wdx~6mje,40.8133423451109,-73.94522151933246
36061022800,228,022800,1022800,1,Manhattan,Harlem (North),MN1002,I,MN10,MN10 Harlem (CD 10 Equivalent),1944083.48518,5758.39249094,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jqgy.kjv4_7pdq,40.81599231039886,-73.94270007433558
36061023100,231,023100,1023100,1,Manhattan,Hamilton Heights-Sugar Hill,MN0903,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),1962707.27008,5606.71317811,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t47b~6r5d-uv7j,40.82595376614785,-73.94367271482108
36061023400,234,023400,1023400,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),1167006.62519,5671.30995301,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ghrk_bkre.r8j4,40.823471987460024,-73.93827777440679
36061023502,235.02,023502,1023502,1,Manhattan,Harlem (North),MN1002,E,MN10,MN10 Harlem (CD 10 Equivalent),447807.855081,3399.58440965,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kidj-h43d~8v7j,40.827704128167355,-73.93892414376697
36061024301,243.01,024301,1024301,1,Manhattan,Washington Heights (South),MN1201,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1129820.01225,4737.70166378,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-b6ax~rwz5-jdxy,40.835396161199455,-73.93865781546482
36061024900,249,024900,1024900,1,Manhattan,Washington Heights (South),MN1201,I,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),652856.299442,3927.82154387,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-v8ra_m676-wa7s,40.83978336384388,-73.93570838809737
36061025500,255,025500,1025500,1,Manhattan,Washington Heights (South),MN1201,I,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),4718124.84313,10781.3814067,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cpxg-59un_5b4s,40.84650915451977,-73.94540046159379
36061026500,265,026500,1026500,1,Manhattan,Washington Heights (North),MN1202,I,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),2081505.51832,6222.52766971,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4dkm_cggd-g9ui,40.85001019944639,-73.94098832814015
36061026700,267,026700,1026700,1,Manhattan,Washington Heights (North),MN1202,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),519544.634238,3868.79308853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6wny.gaig.bkbw,40.85032968139631,-73.928692245217
36061026900,269,026900,1026900,1,Manhattan,Washington Heights (North),MN1202,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1889655.54984,6017.03663476,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-gcm2_p36a_7k2g,40.85049229834399,-73.93071241917731
36061027100,271,027100,1027100,1,Manhattan,Washington Heights (North),MN1202,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),2075200.78391,6484.39184968,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-74pr~464z.5jpd,40.85287186083853,-73.9352629239808
36061029300,293,029300,1029300,1,Manhattan,Inwood,MN1203,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1690644.73183,5489.62414985,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3hjr~vezt_4yeh,40.865455048474736,-73.91961708199649
36061029500,295,029500,1029500,1,Manhattan,Inwood,MN1203,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1459956.20925,5236.02362895,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qm8t.22af.infu,40.867711404779165,-73.92473476802664
36005001600,16,001600,2001600,2,Bronx,Soundview-Clason Point,BX0902,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),5221330.07031,9671.30620333,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ehz9.hnz2.g65f,40.81896749438626,-73.8578858117892
36005001904,19.04,001904,2001904,2,Bronx,North & South Brother Islands,BX0291,I,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),930649.182739,6884.55213382,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n62m_syvq_6mw4,40.800795007641774,-73.90364763500125
36005002002,20.02,002002,2002002,2,Bronx,Soundview-Clason Point,BX0902,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2205268.54957,7147.29293473,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rnv9~qach.3a35,40.81736833724798,-73.86508079103422
36005002300,23,002300,2002300,2,Bronx,Mott Haven-Port Morris,BX0101,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1126745.17178,4717.34230537,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ndkv~tnq7~sws3,40.80900578314332,-73.92585434808093
36005002500,25,002500,2002500,2,Bronx,Mott Haven-Port Morris,BX0101,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1372151.25721,5019.28198497,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-acsx.jjat-xajc,40.806591636726225,-73.92032536761103
36005002701,27.01,002701,2002701,2,Bronx,Mott Haven-Port Morris,BX0101,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),875817.560439,4100.51370609,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4a9y_v9k6-v78g,40.80519048859033,-73.91664135581607
36005002702,27.02,002702,2002702,2,Bronx,Mott Haven-Port Morris,BX0101,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1677797.98908,6087.9004807,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-w83c-4fbs.guxc,40.80618498863513,-73.91341317600543
36005003800,38,003800,2003800,2,Bronx,Soundview-Clason Point,BX0902,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),682166.27016,3473.80570572,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s22k_fshx_qz9d,40.820301016398695,-73.86363324838207
36005003900,39,003900,2003900,2,Bronx,Mott Haven-Port Morris,BX0101,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),2326464.72335,7427.7777282,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4k4q~49kb_5bji,40.81021266579031,-73.92219959419158
36005004001,40.01,004001,2004001,2,Bronx,Castle Hill-Unionport,BX0903,I,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1325276.21781,4916.71564064,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjqv-ciya~9nyt,40.82781241941125,-73.85755268692573
36005004200,42,004200,2004200,2,Bronx,Soundview-Clason Point,BX0902,I,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),5209131.53279,10388.2672531,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3pwt.h5tu_bhs8,40.82424804874608,-73.8634358439404
36005004400,44,004400,2004400,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2870570.3598,8648.84096843,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-whjc_4gyt~maya,40.826462743310955,-73.86724201302572
36005004600,46,004600,2004600,2,Bronx,Soundview-Clason Point,BX0902,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1435084.94714,5344.87549469,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cnus~3ywr~4i3y,40.82214375389686,-73.86932218465752
36005004800,48,004800,2004800,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1600408.89188,5435.96613969,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hrir_abn5-fkid,40.82693945998795,-73.8734741469237
36005005001,50.01,005001,2005001,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1053604.26779,4206.12179565,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2fkm-36qu~dfci,40.824860220765075,-73.87768052525368
36005005002,50.02,005002,2005002,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1226231.42462,4539.78999066,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7qfh.qjk3-9czt,40.82734481268886,-73.87808844332066
36005005400,54,005400,2005400,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2133456.91205,6397.43681655,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-amfx~dddg-y5km,40.829674617833135,-73.88035609159786
36005006400,64,006400,2006400,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1799541.05347,5746.67746943,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2435-rxg7~3ykn,40.83348402036159,-73.87309029096632
36005006500,65,006500,2006500,2,Bronx,Melrose,BX0102,I,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),2816010.79125,9811.63828752,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ugsx_fj8a~hrzy,40.81746952434471,-73.92162568030346
36005006800,68,006800,2006800,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1674049.11607,5589.02760859,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rvi8.a5ft-7493,40.828336559189104,-73.87072399032377
36005007000,70,007000,2007000,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2207823.35061,6251.69253064,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wsef-d468~kng2,40.828766480792375,-73.86582956237491
36005007200,72,007200,2007200,2,Bronx,Castle Hill-Unionport,BX0903,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2283208.29205,7438.84779514,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-trkg.5ueg_4wz3,40.832084937845075,-73.85958324810397
36005007400,74,007400,2007400,2,Bronx,Castle Hill-Unionport,BX0903,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2012633.63573,6409.12925378,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jtae.vzwc~vj87,40.81894516540658,-73.8524150172843
36005007600,76,007600,2007600,2,Bronx,Soundview-Bruckner-Bronx River,BX0901,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2343060.64846,6696.96571114,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h9hh.teb6.484w,40.83353977043994,-73.86670261822198
36005007900,79,007900,2007900,2,Bronx,Melrose,BX0102,E,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),2126625.64051,7474.50243835,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wkny~v8cd_8d95,40.816298653716146,-73.90574437192953
36005008600,86,008600,2008600,2,Bronx,Castle Hill-Unionport,BX0903,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2019879.82661,6419.32232282,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2tpy-acqg_rizc,40.81921234091746,-73.8490514333125
36005008700,87,008700,2008700,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),2302753.21478,6953.98445657,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a25d_krxt-t3cy,40.81993888650221,-73.89744101312066
36005011702,117.02,011702,2011702,2,Bronx,Hunts Point,BX0201,I,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),12494793.0631,16178.3825833,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-8rbz_w8dk-jvje,40.80792289845087,-73.87543610708737
36005012101,121.01,012101,2012101,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1251776.20203,4426.94578192,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-38nz~mrxn.yp6f,40.82801104151335,-73.88868787117609
36005012102,121.02,012102,2012102,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),555873.816231,3867.35701222,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-37tw_iqrm~fcju,40.82551358384976,-73.88879658056013
36005012500,125,012500,2012500,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1828803.45482,5707.51688255,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nns2_zhzt.uzjh,40.82878358631113,-73.89384872986591
36005012901,129.01,012901,2012901,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),1682640.15682,7111.85698351,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-msg7~yy89~kwgd,40.82259857731694,-73.89819984412367
36005013000,130,013000,2013000,2,Bronx,Throgs Neck-Schuylerville,BX1002,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),1248461.17814,6464.91410347,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-yjw5~sxsq_wy7x,40.819492615039096,-73.81432358176451
36005013100,131,013100,2013100,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),2477239.18702,6532.97313075,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-muz8-yynn.r5bs,40.82606529292175,-73.89763307553308
36005013200,132,013200,2013200,2,Bronx,Throgs Neck-Schuylerville,BX1002,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),6520114.09204,18509.5760025,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t9nm_8kzc~cz6f,40.81304396502055,-73.8211264560768
36005013300,133,013300,2013300,2,Bronx,Morrisania,BX0301,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1734820.2915,5723.84989947,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cp8s~teem-kdrf,40.82315635334015,-73.90385957786341
36005013500,135,013500,2013500,2,Bronx,Morrisania,BX0301,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1807152.91519,6997.16912518,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xdaw-ycj7-6g6j,40.827030446320784,-73.90213077073696
36005014400,144,014400,2014400,2,Bronx,Throgs Neck-Schuylerville,BX1002,E,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4326450.92795,9857.75347328,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xykz~v2ad.guuq,40.82208829413602,-73.82409647886446
36005014900,149,014900,2014900,2,Bronx,Morrisania,BX0301,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1677784.78606,5912.24817573,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-usn3~w8g4.dg2u,40.832701823726524,-73.9012299649988
36005015200,152,015200,2015200,2,Bronx,Throgs Neck-Schuylerville,BX1002,E,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),3050706.49171,8733.30802276,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-x4k2.b5hu-mnki,40.825674841147126,-73.82421029258703
