geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname_x,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon,Year,ntaname_y,Supply Gap (lbs.),Food Insecure Percentage,Unemployment Rate,Vulnerable Population Score,Weighted Score,Rank
36047009201,92.01,9201,3009201,3,Brooklyn,Sunset Park (Central),BK0703,E,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),608662.366151,3120.2025856,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-25tj-t6tm.ete6,40.64588131375763,-74.00040316033439,2025.0,Sunset Park (Central),"1,305,476.96006984",21.66%,756.17%,0.76,7.18786325265,27.0
36047009201,92.01,9201,3009201,3,Brooklyn,Sunset Park (Central),BK0703,E,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),608662.366151,3120.2025856,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-25tj-t6tm.ete6,40.64588131375763,-74.00040316033439,2024.0,Sunset Park (Central),"552,537.649261346",13.28%,7.17%,0.33,5.5144299156,95.0
36047009201,92.01,9201,3009201,3,Brooklyn,Sunset Park (Central),BK0703,E,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),608662.366151,3120.2025856,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-25tj-t6tm.ete6,40.64588131375763,-74.00040316033439,2023.0,Sunset Park (Central),"1,017,015.354",17.65%,7.57%,0.33,5.98518146138,45.0
36047042300,423.0,42300,3042300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),1961468.15205,5572.23495222,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-yn6z.zkh3-mbj8,40.69906899283181,-73.9271493877875,2025.0,Bushwick (West),"790,970.28988936",19.60%,791.51%,0.39,6.4093061596,66.0
36047042300,423.0,42300,3042300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),1961468.15205,5572.23495222,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-yn6z.zkh3-mbj8,40.69906899283181,-73.9271493877875,2024.0,Bushwick (West),"708,798.961012008",16.53%,7.12%,0.16,5.95025178167,56.0
36047042300,423.0,42300,3042300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),1961468.15205,5572.23495222,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-yn6z.zkh3-mbj8,40.69906899283181,-73.9271493877875,2023.0,Bushwick (West),"1,062,227.42",15.88%,6.34%,0.16,5.86969499108,54.0
36047039300,393.0,39300,3039300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),2043908.71491,6715.30778426,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-avpj~q7fp~qsnp,40.69564246790537,-73.93072391873085,2025.0,Bushwick (West),"790,970.28988936",19.60%,791.51%,0.39,6.4093061596,66.0
36047039300,393.0,39300,3039300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),2043908.71491,6715.30778426,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-avpj~q7fp~qsnp,40.69564246790537,-73.93072391873085,2024.0,Bushwick (West),"708,798.961012008",16.53%,7.12%,0.16,5.95025178167,56.0
36047039300,393.0,39300,3039300,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),2043908.71491,6715.30778426,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-avpj~q7fp~qsnp,40.69564246790537,-73.93072391873085,2023.0,Bushwick (West),"1,062,227.42",15.88%,6.34%,0.16,5.86969499108,54.0
36005023501,235.01,23501,2023501,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),736577.693794,4911.68968905,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qer7~wd6y~385f,40.85172255631235,-73.90458280389403,2025.0,Mount Hope,"922,439.79933915",27.90%,1444.53%,0.62,7.12218616838,30.0
36005023501,235.01,23501,2023501,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),736577.693794,4911.68968905,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qer7~wd6y~385f,40.85172255631235,-73.90458280389403,2024.0,Mount Hope,"567,009.442649681",19.38%,13.86%,0.24,6.73177274138,16.0
36005023501,235.01,23501,2023501,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),736577.693794,4911.68968905,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qer7~wd6y~385f,40.85172255631235,-73.90458280389403,2023.0,Mount Hope,"1,221,510.163",20.74%,12.57%,0.24,7.20448408835,8.0
36005023502,235.02,23502,2023502,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1034853.28123,6400.70354483,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vfkm-h3ta.2asc,40.85152814163855,-73.90368565673658,2025.0,Mount Hope,"922,439.79933915",27.90%,1444.53%,0.62,7.12218616838,30.0
36005023502,235.02,23502,2023502,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1034853.28123,6400.70354483,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vfkm-h3ta.2asc,40.85152814163855,-73.90368565673658,2024.0,Mount Hope,"567,009.442649681",19.38%,13.86%,0.24,6.73177274138,16.0
36005023502,235.02,23502,2023502,2,Bronx,Mount Hope,BX0502,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1034853.28123,6400.70354483,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vfkm-h3ta.2asc,40.85152814163855,-73.90368565673658,2023.0,Mount Hope,"1,221,510.163",20.74%,12.57%,0.24,7.20448408835,8.0
36005019700,197.0,19700,2019700,2,Bronx,Concourse-Concourse Village,BX0401,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1592884.18629,5397.42181082,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jxmb_6ezb.xg9c,40.83508639786465,-73.9202122582461,2025.0,Concourse-Concourse Village,"-102,142.62426294",26.29%,1053.82%,0.57,5.13309591628,161.0
36005019700,197.0,19700,2019700,2,Bronx,Concourse-Concourse Village,BX0401,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1592884.18629,5397.42181082,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jxmb_6ezb.xg9c,40.83508639786465,-73.9202122582461,2024.0,Concourse-Concourse Village,"166,276.30050347",23.82%,11.09%,0.19,5.97548654563,54.0
36005019700,197.0,19700,2019700,2,Bronx,Concourse-Concourse Village,BX0401,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1592884.18629,5397.42181082,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jxmb_6ezb.xg9c,40.83508639786465,-73.9202122582461,2023.0,Concourse-Concourse Village,"252,016.6664",21.08%,10.04%,0.2,5.22055785769,108.0
36005019900,199.0,19900,2019900,2,Bronx,Highbridge,BX0402,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1905761.62888,5758.40981496,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hzga.mfej.wtkz,40.8364341067613,-73.92530940916808,2025.0,Highbridge,"839,986.799227597",25.85%,845.52%,0.52,6.60961794332,56.0
36005019900,199.0,19900,2019900,2,Bronx,Highbridge,BX0402,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1905761.62888,5758.40981496,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hzga.mfej.wtkz,40.8364341067613,-73.92530940916808,2024.0,Highbridge,"1,268,726.47414319",32.07%,9.79%,0.15,6.70239307502,17.0
36005019900,199.0,19900,2019900,2,Bronx,Highbridge,BX0402,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1905761.62888,5758.40981496,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hzga.mfej.wtkz,40.8364341067613,-73.92530940916808,2023.0,Highbridge,"933,718.517",22.54%,12.28%,0.16,6.8439377194,16.0
36061023700,237.0,23700,1023700,1,Manhattan,Hamilton Heights-Sugar Hill,MN0903,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2895989.55683,7009.19408539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mwr3~677a_ss5s,40.832266087109005,-73.94922489009774,2025.0,Hamilton Heights-Sugar Hill,"1,282,814.27284754",21.91%,990.22%,0.49,7.18438251253,28.0
36061023700,237.0,23700,1023700,1,Manhattan,Hamilton Heights-Sugar Hill,MN0903,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2895989.55683,7009.19408539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mwr3~677a_ss5s,40.832266087109005,-73.94922489009774,2024.0,Hamilton Heights-Sugar Hill,"943,342.911429751",18.40%,8.35%,0.18,5.79562466238,68.0
36061023700,237.0,23700,1023700,1,Manhattan,Hamilton Heights-Sugar Hill,MN0903,E,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),2895989.55683,7009.19408539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mwr3~677a_ss5s,40.832266087109005,-73.94922489009774,2023.0,Hamilton Heights-Sugar Hill,"808,996.8136",15.92%,8.32%,0.17,5.73699205697,63.0
36061024100,241.0,24100,1024100,1,Manhattan,Washington Heights (South),MN1201,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1910464.81295,6465.86190784,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-igax-h64x_s9zj,40.83501679563854,-73.94779022295998,2025.0,Washington Heights (South),"2,673,103.36007119",26.78%,1417.65%,0.52,8.91946054013,1.0
36061024100,241.0,24100,1024100,1,Manhattan,Washington Heights (South),MN1201,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1910464.81295,6465.86190784,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-igax-h64x_s9zj,40.83501679563854,-73.94779022295998,2024.0,Washington Heights (South),"1,816,291.43374584",20.29%,13.60%,0.19,7.0871150491,9.0
36061024100,241.0,24100,1024100,1,Manhattan,Washington Heights (South),MN1201,E,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),1910464.81295,6465.86190784,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-igax-h64x_s9zj,40.83501679563854,-73.94779022295998,2023.0,Washington Heights (South),"1,600,742.474",18.53%,12.96%,0.2,6.98508536339,13.0
36047019500,195.0,19500,3019500,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1474679.18374,4891.10760975,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mnye-w9a7.mds2,40.69134110976138,-73.96732489709358,2025.0,Clinton Hill,"35,166.374775185",13.50%,749.54%,0.38,5.77126226664,129.0
36047019500,195.0,19500,3019500,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1474679.18374,4891.10760975,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mnye-w9a7.mds2,40.69134110976138,-73.96732489709358,2024.0,Clinton Hill,"432,144.914647724",17.89%,7.59%,0.1,5.7683506142,71.0
36047019500,195.0,19500,3019500,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1474679.18374,4891.10760975,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mnye-w9a7.mds2,40.69134110976138,-73.96732489709358,2023.0,Clinton Hill,"-904,474.3638",11.77%,7.23%,0.09,3.68614173089,182.0
36047019100,191.0,19100,3019100,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2721833.90498,7874.63657116,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jcu8_nwmb.28w5,40.695826065384416,-73.96447246622287,2025.0,Clinton Hill,"35,166.374775185",13.50%,749.54%,0.38,5.77126226664,129.0
36047019100,191.0,19100,3019100,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2721833.90498,7874.63657116,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jcu8_nwmb.28w5,40.695826065384416,-73.96447246622287,2024.0,Clinton Hill,"432,144.914647724",17.89%,7.59%,0.1,5.7683506142,71.0
36047019100,191.0,19100,3019100,3,Brooklyn,Clinton Hill,BK0204,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2721833.90498,7874.63657116,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jcu8_nwmb.28w5,40.695826065384416,-73.96447246622287,2023.0,Clinton Hill,"-904,474.3638",11.77%,7.23%,0.09,3.68614173089,182.0
36047019300,193.0,19300,3019300,3,Brooklyn,Clinton Hill,BK0204,E,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2903226.04007,7054.87517912,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-prdy.6z8r_hqka,40.69133933775392,-73.96198572505365,2025.0,Clinton Hill,"35,166.374775185",13.50%,749.54%,0.38,5.77126226664,129.0
36047019300,193.0,19300,3019300,3,Brooklyn,Clinton Hill,BK0204,E,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2903226.04007,7054.87517912,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-prdy.6z8r_hqka,40.69133933775392,-73.96198572505365,2024.0,Clinton Hill,"432,144.914647724",17.89%,7.59%,0.1,5.7683506142,71.0
36047019300,193.0,19300,3019300,3,Brooklyn,Clinton Hill,BK0204,E,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2903226.04007,7054.87517912,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-prdy.6z8r_hqka,40.69133933775392,-73.96198572505365,2023.0,Clinton Hill,"-904,474.3638",11.77%,7.23%,0.09,3.68614173089,182.0
36081099705,997.05,99705,4099705,4,Queens,Bay Terrace-Clearview,QN0703,I,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),4734006.25129,11619.6920846,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ec5k-i3cn-8z7q,40.78791169824192,-73.78585263854384,2025.0,Bay Terrace-Clearview,"617,762.51874879",12.42%,531.71%,0.57,6.11844453105,92.0
36081099705,997.05,99705,4099705,4,Queens,Bay Terrace-Clearview,QN0703,I,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),4734006.25129,11619.6920846,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ec5k-i3cn-8z7q,40.78791169824192,-73.78585263854384,2024.0,Bay Terrace-Clearview,"498,161.785151664",9.97%,5.93%,0.1,5.08688321499,131.0
36081099705,997.05,99705,4099705,4,Queens,Bay Terrace-Clearview,QN0703,I,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),4734006.25129,11619.6920846,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ec5k-i3cn-8z7q,40.78791169824192,-73.78585263854384,2023.0,Bay Terrace-Clearview,"384,720.2784",7.62%,6.90%,0.1,5.13440397248,116.0
36005011800,118.0,11800,2011800,2,Bronx,Throgs Neck-Schuylerville,BX1002,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),10848768.6055,35426.900363,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ibcj~s4qi~wzb3,40.812623501245376,-73.80370365900326,2025.0,Throgs Neck-Schuylerville,"1,379,134.20466646",16.59%,746.25%,0.47,6.98213524405,37.0
36005011800,118.0,11800,2011800,2,Bronx,Throgs Neck-Schuylerville,BX1002,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),10848768.6055,35426.900363,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ibcj~s4qi~wzb3,40.812623501245376,-73.80370365900326,2024.0,Throgs Neck-Schuylerville,"1,333,211.83174242",15.43%,7.13%,0.09,5.81953849018,65.0
36005011800,118.0,11800,2011800,2,Bronx,Throgs Neck-Schuylerville,BX1002,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),10848768.6055,35426.900363,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ibcj~s4qi~wzb3,40.812623501245376,-73.80370365900326,2023.0,Throgs Neck-Schuylerville,"861,008.6592",11.33%,7.11%,0.09,5.59280619014,72.0
36085015602,156.02,15602,5015602,5,Staten Island,Great Kills-Eltingville,SI0302,I,SI03,SI03 South Shore (CD 3 Approximation),9484314.94422,13474.8758241,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jh3s_vdzw~v6mp,40.53681159001588,-74.16229194854456,2025.0,Great Kills-Eltingville,"1,091,230.79111141",10.42%,533.10%,0.45,6.5179510219,62.0
36085015602,156.02,15602,5015602,5,Staten Island,Great Kills-Eltingville,SI0302,I,SI03,SI03 South Shore (CD 3 Approximation),9484314.94422,13474.8758241,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jh3s_vdzw~v6mp,40.53681159001588,-74.16229194854456,2024.0,Great Kills-Eltingville,"630,573.238306216",8.01%,5.27%,0.08,5.0229719765,135.0
36085015602,156.02,15602,5015602,5,Staten Island,Great Kills-Eltingville,SI0302,I,SI03,SI03 South Shore (CD 3 Approximation),9484314.94422,13474.8758241,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jh3s_vdzw~v6mp,40.53681159001588,-74.16229194854456,2023.0,Great Kills-Eltingville,"581,386.9542",7.36%,4.81%,0.06,5.01270756637,130.0
36085017600,176.0,17600,5017600,5,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,I,SI03,SI03 South Shore (CD 3 Approximation),35698317.6962,26056.5975204,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tj8i~ee56.tapg,40.52925381749098,-74.17117087956387,2025.0,Annadale-Huguenot-Prince's Bay-Woodrow,"620,825.608054139",8.74%,350.04%,0.47,5.87696908779,123.0
36085017600,176.0,17600,5017600,5,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,I,SI03,SI03 South Shore (CD 3 Approximation),35698317.6962,26056.5975204,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tj8i~ee56.tapg,40.52925381749098,-74.17117087956387,2024.0,Annadale-Huguenot-Prince's Bay-Woodrow,"763,039.62038734",9.82%,3.40%,0.07,4.95535215642,140.0
36085017600,176.0,17600,5017600,5,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,I,SI03,SI03 South Shore (CD 3 Approximation),35698317.6962,26056.5975204,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tj8i~ee56.tapg,40.52925381749098,-74.17117087956387,2023.0,Annadale-Huguenot-Prince's Bay-Woodrow,"391,979.8772",5.10%,3.71%,0.07,4.8035791775,147.0
36085013800,138.0,13800,5013800,5,Staten Island,Oakwood-Richmondtown,SI0301,I,SI03,SI03 South Shore (CD 3 Approximation),15149159.1048,16998.4938078,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xvqd-hvcu~iu4h,40.571473517928354,-74.12864935640907,2025.0,Oakwood-Richmondtown,"529,757.683825265",12.84%,700.09%,0.51,6.20365428506,89.0
36085013800,138.0,13800,5013800,5,Staten Island,Oakwood-Richmondtown,SI0301,I,SI03,SI03 South Shore (CD 3 Approximation),15149159.1048,16998.4938078,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xvqd-hvcu~iu4h,40.571473517928354,-74.12864935640907,2024.0,Oakwood-Richmondtown,"352,582.752349835",9.54%,6.19%,0.09,5.44278531796,103.0
36085013800,138.0,13800,5013800,5,Staten Island,Oakwood-Richmondtown,SI0301,I,SI03,SI03 South Shore (CD 3 Approximation),15149159.1048,16998.4938078,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xvqd-hvcu~iu4h,40.571473517928354,-74.12864935640907,2023.0,Oakwood-Richmondtown,"331,779.91",8.30%,6.34%,0.08,5.01058849068,132.0
36085009602,96.02,9602,5009602,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),6651764.18166,10201.1218696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2nt3~2xq4-ku47,40.59114885381102,-74.0961582638993,2025.0,Grasmere-Arrochar-South Beach-Dongan Hills,"782,796.386832488",13.42%,572.99%,0.48,6.23862767965,82.0
36085009602,96.02,9602,5009602,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),6651764.18166,10201.1218696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2nt3~2xq4-ku47,40.59114885381102,-74.0961582638993,2024.0,Grasmere-Arrochar-South Beach-Dongan Hills,"644,265.224158975",11.69%,5.08%,0.12,5.47635704442,101.0
36085009602,96.02,9602,5009602,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),6651764.18166,10201.1218696,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2nt3~2xq4-ku47,40.59114885381102,-74.0961582638993,2023.0,Grasmere-Arrochar-South Beach-Dongan Hills,"568,660.8488",10.38%,5.83%,0.11,5.5648819309,76.0
36085009601,96.01,9601,5009601,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),8360003.22637,13035.6871811,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-624j.664r_isup,40.59768903716759,-74.08800320134024,2025.0,Grasmere-Arrochar-South Beach-Dongan Hills,"782,796.386832488",13.42%,572.99%,0.48,6.23862767965,82.0
36085009601,96.01,9601,5009601,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),8360003.22637,13035.6871811,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-624j.664r_isup,40.59768903716759,-74.08800320134024,2024.0,Grasmere-Arrochar-South Beach-Dongan Hills,"644,265.224158975",11.69%,5.08%,0.12,5.47635704442,101.0
36085009601,96.01,9601,5009601,5,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,I,SI02,SI02 Mid-Island (CD 2 Approximation),8360003.22637,13035.6871811,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-624j.664r_isup,40.59768903716759,-74.08800320134024,2023.0,Grasmere-Arrochar-South Beach-Dongan Hills,"568,660.8488",10.38%,5.83%,0.11,5.5648819309,76.0
36085017702,177.02,17702,5017702,5,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,I,SI02,SI02 Mid-Island (CD 2 Approximation),6306325.41693,11573.378845,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-iifi_tgmg-6tsm,40.59892187962966,-74.09634427445107,2025.0,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"451,452.129284963",12.58%,518.93%,0.56,5.80431979609,128.0
36085017702,177.02,17702,5017702,5,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,I,SI02,SI02 Mid-Island (CD 2 Approximation),6306325.41693,11573.378845,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-iifi_tgmg-6tsm,40.59892187962966,-74.09634427445107,2024.0,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"978,614.789462743",23.78%,5.52%,0.11,5.69982677086,76.0
36085017702,177.02,17702,5017702,5,Staten Island,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,SI0203,I,SI02,SI02 Mid-Island (CD 2 Approximation),6306325.41693,11573.378845,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-iifi_tgmg-6tsm,40.59892187962966,-74.09634427445107,2023.0,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"-37,083.22985",7.31%,5.67%,0.11,4.482084921,161.0
36047042400,424.0,42400,3042400,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1733612.8944,6586.20084759,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cq8x_qa2b_ttqz,40.60677390259155,-73.97545831249377,2025.0,Gravesend (West),"1,604,463.67110222",19.40%,907.52%,0.63,7.36904835747,20.0
36047042400,424.0,42400,3042400,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1733612.8944,6586.20084759,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cq8x_qa2b_ttqz,40.60677390259155,-73.97545831249377,2024.0,Gravesend (West),"1,223,285.62910325",16.00%,8.94%,0.22,6.03311060092,51.0
36047042400,424.0,42400,3042400,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1733612.8944,6586.20084759,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cq8x_qa2b_ttqz,40.60677390259155,-73.97545831249377,2023.0,Gravesend (West),"1,324,008.657",14.16%,8.13%,0.21,6.25896162345,31.0
36047042600,426.0,42600,3042600,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1829969.11659,5548.58054539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qdkp_hfi5_jytz,40.60560741709009,-73.98032430490822,2025.0,Gravesend (West),"1,604,463.67110222",19.40%,907.52%,0.63,7.36904835747,20.0
36047042600,426.0,42600,3042600,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1829969.11659,5548.58054539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qdkp_hfi5_jytz,40.60560741709009,-73.98032430490822,2024.0,Gravesend (West),"1,223,285.62910325",16.00%,8.94%,0.22,6.03311060092,51.0
36047042600,426.0,42600,3042600,3,Brooklyn,Gravesend (West),BK1103,E,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1829969.11659,5548.58054539,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qdkp_hfi5_jytz,40.60560741709009,-73.98032430490822,2023.0,Gravesend (West),"1,324,008.657",14.16%,8.13%,0.21,6.25896162345,31.0
